client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
7614,358,4,999,0,,0,1,2022-05-22
7615,398,5,999,0,,0,1,2022-05-02
7616,62,3,999,0,,0,1,2022-05-13
7617,265,2,999,0,,0,1,2022-05-07
7618,618,3,999,0,,0,1,2022-05-24
7619,256,6,999,0,,0,1,2022-05-10
7620,722,3,999,0,,1,1,2022-05-26
7621,199,3,999,0,,0,1,2022-05-15
7622,510,3,999,0,,0,1,2022-05-07
7623,355,2,999,0,,0,1,2022-05-25
7624,150,5,999,0,,0,1,2022-05-14
7625,159,4,999,0,,0,1,2022-05-18
7626,170,2,999,0,,0,1,2022-05-18
7627,243,3,999,0,,0,1,2022-05-11
7628,140,2,999,0,,0,1,2022-05-23
7629,267,14,999,0,,0,1,2022-05-29
7630,219,4,999,0,,0,1,2022-05-13
7631,67,2,999,0,,0,1,2022-05-16
7632,112,2,999,0,,0,1,2022-05-09
7633,216,3,999,0,,0,1,2022-05-21
7634,167,2,999,0,,0,1,2022-05-20
7635,78,3,999,0,,0,1,2022-05-06
7636,222,9,999,0,,0,1,2022-05-07
7637,363,3,999,0,,0,1,2022-05-24
7638,109,4,999,0,,0,1,2022-05-30
7639,67,2,999,0,,0,1,2022-05-10
7640,41,3,999,0,,0,1,2022-05-08
7641,156,5,999,0,,0,1,2022-05-17
7642,108,3,999,0,,0,1,2022-05-08
7643,408,2,999,0,,0,1,2022-05-21
7644,272,2,999,0,,0,1,2022-05-04
7645,135,9,999,0,,0,1,2022-05-12
7646,107,3,999,0,,0,1,2022-05-09
7647,742,2,999,0,,0,1,2022-05-27
7648,166,2,999,0,,0,1,2022-05-14
7649,376,3,999,0,,0,1,2022-05-28
7650,138,2,999,0,,0,1,2022-05-08
7651,16,18,999,0,,0,1,2022-05-06
7652,984,2,999,0,,1,1,2022-05-01
7653,363,7,999,0,,0,1,2022-05-16
7654,339,4,999,0,,0,1,2022-05-16
7655,161,12,999,0,,0,1,2022-05-24
7656,28,3,999,0,,0,1,2022-05-12
7657,170,7,999,0,,0,1,2022-05-28
7658,66,3,999,0,,0,1,2022-05-31
7659,199,3,999,0,,0,1,2022-05-13
7660,274,2,999,0,,0,1,2022-05-14
7661,136,8,999,0,,0,1,2022-05-29
7662,62,2,999,0,,0,1,2022-05-03
7663,58,3,999,0,,0,1,2022-05-07
7664,189,5,999,0,,0,1,2022-05-23
7665,135,2,999,0,,0,1,2022-05-23
7666,319,6,999,0,,0,1,2022-05-01
7667,352,3,999,0,,0,1,2022-05-07
7668,230,2,999,0,,0,1,2022-05-15
7669,178,2,999,0,,0,1,2022-05-06
7670,42,11,999,0,,0,1,2022-05-26
7671,171,2,999,0,,0,1,2022-05-18
7672,119,2,999,0,,0,1,2022-05-13
7673,66,4,999,0,,0,1,2022-05-31
7674,130,2,999,0,,0,1,2022-05-15
7675,390,2,999,0,,0,1,2022-05-30
7676,101,16,999,0,,0,1,2022-05-12
7677,78,2,999,0,,0,1,2022-05-25
7678,100,3,999,0,,0,1,2022-05-11
7679,212,3,999,0,,0,1,2022-05-11
7680,181,4,999,0,,0,1,2022-05-24
7681,72,3,999,0,,0,1,2022-05-02
7682,390,2,999,0,,0,1,2022-05-29
7683,324,3,999,0,,0,1,2022-05-19
7684,163,3,999,0,,0,1,2022-05-06
7685,110,6,999,0,,0,1,2022-05-18
7686,72,2,999,0,,0,1,2022-05-02
7687,85,2,999,0,,0,1,2022-05-01
7688,54,4,999,0,,0,1,2022-05-11
7689,231,2,999,0,,0,1,2022-05-09
7690,833,8,999,0,,0,1,2022-05-30
7691,124,3,999,0,,0,1,2022-05-22
7692,57,10,999,0,,0,1,2022-05-23
7693,115,6,999,0,,0,1,2022-05-05
7694,78,13,999,0,,0,1,2022-05-06
7695,43,5,999,0,,0,1,2022-05-26
7696,229,3,999,0,,0,1,2022-05-03
7697,81,2,999,0,,0,1,2022-05-16
7698,86,5,999,0,,0,1,2022-05-11
7699,273,2,999,0,,0,1,2022-05-14
7700,30,18,999,0,,0,1,2022-05-04
7701,288,2,999,0,,0,1,2022-05-21
7702,247,2,999,0,,0,1,2022-05-06
7703,85,4,999,0,,0,1,2022-05-22
7704,76,9,999,0,,0,1,2022-05-28
7705,85,6,999,0,,0,1,2022-05-07
7706,170,4,999,0,,0,1,2022-05-14
7707,428,7,999,0,,0,1,2022-05-15
7708,370,3,999,0,,0,1,2022-05-07
7709,137,3,999,0,,0,1,2022-05-23
7710,293,6,999,0,,0,1,2022-05-13
7711,153,3,999,0,,0,1,2022-05-14
7712,281,4,999,0,,0,1,2022-05-04
7713,46,3,999,0,,0,1,2022-05-24
7714,26,25,999,0,,0,1,2022-05-11
7715,104,6,999,0,,0,1,2022-05-09
7716,205,6,999,0,,0,1,2022-05-18
7717,891,4,999,0,,1,1,2022-05-04
7718,34,2,999,0,,0,1,2022-05-29
7719,745,12,999,0,,1,1,2022-05-19
7720,292,4,999,0,,0,1,2022-05-17
7721,135,3,999,0,,0,1,2022-05-24
7722,45,2,999,0,,0,1,2022-05-06
7723,99,6,999,0,,0,1,2022-05-06
7724,148,4,999,0,,0,1,2022-05-16
7725,539,12,999,0,,1,1,2022-05-17
7726,84,9,999,0,,0,1,2022-05-10
7727,3631,2,999,0,,1,1,2022-05-02
7728,435,2,999,0,,0,1,2022-05-17
7729,29,4,999,0,,0,1,2022-05-24
7730,510,5,999,0,,0,1,2022-05-04
7731,1044,5,999,0,,1,1,2022-05-22
7732,59,3,999,0,,0,1,2022-05-05
7733,96,8,999,0,,0,1,2022-05-21
7734,122,4,999,0,,0,1,2022-05-01
7735,84,3,999,0,,0,1,2022-05-26
7736,33,4,999,0,,0,1,2022-05-05
7737,43,2,999,0,,0,1,2022-05-06
7738,223,2,999,0,,0,1,2022-05-10
7739,288,3,999,0,,0,1,2022-05-15
7740,306,3,999,0,,0,1,2022-05-18
7741,81,3,999,0,,0,1,2022-05-12
7742,53,7,999,0,,0,1,2022-05-19
7743,436,3,999,0,,0,1,2022-05-08
7744,41,8,999,0,,0,1,2022-05-10
7745,147,2,999,0,,0,1,2022-05-28
7746,81,2,999,0,,0,1,2022-05-08
7747,232,3,999,0,,0,1,2022-05-11
7748,97,3,999,0,,0,1,2022-05-03
7749,82,2,999,0,,0,1,2022-05-10
7750,60,16,999,0,,0,1,2022-05-31
7751,141,9,999,0,,0,1,2022-05-09
7752,206,3,999,0,,0,1,2022-05-27
7753,170,19,999,0,,0,1,2022-05-26
7754,251,3,999,0,,0,1,2022-05-22
7755,25,5,999,0,,0,1,2022-05-15
7756,120,3,999,0,,0,1,2022-05-24
7757,123,4,999,0,,0,1,2022-05-20
7758,58,3,999,0,,0,1,2022-05-26
7759,28,8,999,0,,0,1,2022-05-20
7760,1193,2,999,0,,0,1,2022-05-10
7761,127,5,999,0,,0,1,2022-05-29
7762,395,2,999,0,,0,1,2022-05-19
7763,72,3,999,0,,0,1,2022-06-02
7764,119,9,999,0,,0,1,2022-06-18
7765,100,2,999,0,,0,1,2022-06-06
7766,80,3,999,0,,0,1,2022-06-28
7767,132,2,999,0,,0,1,2022-06-15
7768,140,3,999,0,,0,1,2022-06-11
7769,130,2,999,0,,0,1,2022-06-16
7770,251,4,999,0,,0,1,2022-06-15
7771,71,2,999,0,,0,1,2022-06-16
7772,52,3,999,0,,0,1,2022-06-17
7773,108,4,999,0,,0,1,2022-06-04
7774,150,3,999,0,,0,1,2022-06-09
7775,25,7,999,0,,0,1,2022-06-06
7776,90,3,999,0,,0,1,2022-06-02
7777,51,4,999,0,,0,1,2022-06-08
7778,361,3,999,0,,0,1,2022-06-18
7779,88,4,999,0,,0,1,2022-06-12
7780,372,2,999,0,,0,1,2022-06-16
7781,360,2,999,0,,0,1,2022-06-22
7782,63,1,999,0,,0,1,2022-06-20
7783,550,3,999,0,,0,1,2022-06-24
7784,133,1,999,0,,0,1,2022-06-23
7785,68,1,999,0,,0,1,2022-06-19
7786,175,2,999,0,,0,1,2022-06-28
7787,202,1,999,0,,0,1,2022-06-10
7788,192,8,999,0,,0,1,2022-06-22
7789,484,1,999,0,,0,1,2022-06-28
7790,230,2,999,0,,0,1,2022-06-05
7791,403,1,999,0,,0,1,2022-06-08
7792,178,1,999,0,,0,1,2022-06-01
7793,502,5,999,0,,1,1,2022-06-23
7794,338,2,999,0,,0,1,2022-06-02
7795,205,3,999,0,,0,1,2022-06-12
7796,92,2,999,0,,0,1,2022-06-12
7797,268,1,999,0,,0,1,2022-06-01
7798,185,2,999,0,,0,1,2022-06-16
7799,163,1,999,0,,0,1,2022-06-27
7800,362,1,999,0,,0,1,2022-06-30
7801,367,3,999,0,,0,1,2022-06-07
7802,230,3,999,0,,0,1,2022-06-09
7803,26,1,999,0,,0,1,2022-06-13
7804,63,2,999,0,,0,1,2022-06-21
7805,493,1,999,0,,0,1,2022-06-25
7806,113,3,999,0,,0,1,2022-06-17
7807,215,1,999,0,,0,1,2022-06-10
7808,947,4,999,0,,1,1,2022-06-17
7809,177,2,999,0,,0,1,2022-06-21
7810,123,1,999,0,,0,1,2022-06-09
7811,1075,2,999,0,,0,1,2022-06-21
7812,21,1,999,0,,0,1,2022-06-10
7813,114,1,999,0,,0,1,2022-06-14
7814,526,2,999,0,,1,1,2022-06-08
7815,163,1,999,0,,0,1,2022-06-01
7816,245,1,999,0,,0,1,2022-06-20
7817,394,1,999,0,,1,1,2022-06-05
7818,258,1,999,0,,0,1,2022-06-18
7819,659,2,999,0,,1,1,2022-06-16
7820,417,1,999,0,,0,1,2022-06-23
7821,40,1,999,0,,0,1,2022-06-27
7822,527,1,999,0,,0,1,2022-06-30
7823,651,1,999,0,,0,1,2022-06-19
7824,129,1,999,0,,0,1,2022-06-02
7825,409,2,999,0,,0,1,2022-06-09
7826,283,1,999,0,,0,1,2022-06-04
7827,144,2,999,0,,0,1,2022-06-26
7828,97,4,999,0,,0,1,2022-06-09
7829,168,4,999,0,,0,1,2022-06-28
7830,101,1,999,0,,0,1,2022-06-15
7831,67,2,999,0,,0,1,2022-06-28
7832,64,1,999,0,,0,1,2022-06-27
7833,143,1,999,0,,0,1,2022-06-09
7834,70,1,999,0,,0,1,2022-06-12
7835,1036,1,999,0,,1,1,2022-06-03
7836,384,1,999,0,,0,1,2022-06-12
7837,172,2,999,0,,0,1,2022-06-22
7838,105,3,999,0,,0,1,2022-06-30
7839,60,5,999,0,,0,1,2022-06-19
7840,26,1,999,0,,0,1,2022-06-18
7841,364,13,999,0,,0,1,2022-06-03
7842,227,1,999,0,,0,1,2022-06-22
7843,151,3,999,0,,0,1,2022-06-02
7844,464,1,999,0,,0,1,2022-06-26
7845,68,21,999,0,,0,1,2022-06-11
7846,464,1,999,0,,0,1,2022-06-04
7847,389,1,999,0,,0,1,2022-06-03
7848,185,1,999,0,,0,1,2022-06-26
7849,128,3,999,0,,0,1,2022-06-01
7850,88,2,999,0,,0,1,2022-06-20
7851,136,7,999,0,,0,1,2022-06-21
7852,123,1,999,0,,0,1,2022-06-20
7853,266,2,999,0,,0,1,2022-06-19
7854,466,1,999,0,,0,1,2022-06-02
7855,80,1,999,0,,0,1,2022-06-06
7856,490,1,999,0,,0,1,2022-06-10
7857,232,1,999,0,,0,1,2022-06-06
7858,61,2,999,0,,0,1,2022-06-28
7859,537,5,999,0,,0,1,2022-06-06
7860,197,1,999,0,,0,1,2022-06-16
7861,464,2,999,0,,0,1,2022-06-22
7862,447,2,999,0,,0,1,2022-06-17
7863,164,1,999,0,,0,1,2022-06-03
7864,184,1,999,0,,0,1,2022-06-30
7865,127,1,999,0,,0,1,2022-06-18
7866,373,2,999,0,,0,1,2022-06-04
7867,42,1,999,0,,0,1,2022-06-18
7868,132,6,999,0,,0,1,2022-06-05
7869,579,2,999,0,,0,1,2022-06-11
7870,180,1,999,0,,0,1,2022-06-26
7871,159,1,999,0,,0,1,2022-06-17
7872,66,6,999,0,,0,1,2022-06-01
7873,239,1,999,0,,0,1,2022-06-08
7874,95,1,999,0,,0,1,2022-06-30
7875,156,1,999,0,,0,1,2022-06-06
7876,89,1,999,0,,0,1,2022-06-05
7877,174,1,999,0,,0,1,2022-06-22
7878,59,3,999,0,,0,1,2022-06-24
7879,193,4,999,0,,0,1,2022-06-27
7880,215,1,999,0,,0,1,2022-06-03
7881,563,1,999,0,,1,1,2022-06-29
7882,273,1,999,0,,0,1,2022-06-06
7883,258,1,999,0,,0,1,2022-06-27
7884,223,1,999,0,,0,1,2022-06-19
7885,76,1,999,0,,0,1,2022-06-11
7886,920,2,999,0,,0,1,2022-06-17
7887,152,2,999,0,,0,1,2022-06-27
7888,130,1,999,0,,0,1,2022-06-30
7889,21,1,999,0,,0,1,2022-06-16
7890,118,1,999,0,,0,1,2022-06-07
7891,113,2,999,0,,0,1,2022-06-10
7892,369,2,999,0,,0,1,2022-06-08
7893,122,1,999,0,,0,1,2022-06-17
7894,445,1,999,0,,0,1,2022-06-28
7895,47,2,999,0,,0,1,2022-06-09
7896,425,2,999,0,,0,1,2022-06-27
7897,142,4,999,0,,0,1,2022-06-18
7898,317,6,999,0,,0,1,2022-06-07
7899,184,1,999,0,,0,1,2022-06-21
7900,354,1,999,0,,0,1,2022-06-26
7901,82,3,999,0,,0,1,2022-06-01
7902,105,3,999,0,,0,1,2022-06-03
7903,83,1,999,0,,0,1,2022-06-23
7904,209,2,999,0,,0,1,2022-06-13
7905,53,2,999,0,,0,1,2022-06-01
7906,210,2,999,0,,0,1,2022-06-25
7907,381,2,999,0,,0,1,2022-06-08
7908,112,1,999,0,,0,1,2022-06-23
7909,278,1,999,0,,0,1,2022-06-28
7910,183,3,999,0,,0,1,2022-06-29
7911,389,1,999,0,,0,1,2022-06-18
7912,69,1,999,0,,0,1,2022-06-03
7913,24,1,999,0,,0,1,2022-06-08
7914,143,2,999,0,,0,1,2022-06-30
7915,302,1,999,0,,0,1,2022-06-12
7916,68,1,999,0,,0,1,2022-06-10
7917,183,5,999,0,,0,1,2022-06-25
7918,49,1,999,0,,0,1,2022-06-16
7919,148,2,999,0,,0,1,2022-06-13
7920,481,1,999,0,,0,1,2022-06-21
7921,45,1,999,0,,0,1,2022-06-02
7922,121,4,999,0,,0,1,2022-06-24
7923,180,1,999,0,,0,1,2022-06-15
7924,283,5,999,0,,0,1,2022-06-03
7925,312,1,999,0,,0,1,2022-06-20
7926,147,1,999,0,,0,1,2022-06-14
7927,178,4,999,0,,0,1,2022-06-11
7928,154,2,999,0,,0,1,2022-06-22
7929,326,3,999,0,,0,1,2022-06-10
7930,362,2,999,0,,0,1,2022-06-05
7931,72,3,999,0,,0,1,2022-06-10
7932,121,4,999,0,,0,1,2022-06-12
7933,1068,1,999,0,,1,1,2022-06-25
7934,101,2,999,0,,0,1,2022-06-02
7935,210,2,999,0,,0,1,2022-06-05
7936,163,2,999,0,,0,1,2022-06-20
7937,306,4,999,0,,0,1,2022-06-14
7938,313,2,999,0,,0,1,2022-06-11
7939,94,4,999,0,,0,1,2022-06-09
7940,658,2,999,0,,0,1,2022-06-16
7941,250,2,999,0,,0,1,2022-06-04
7942,493,3,999,0,,0,1,2022-06-25
7943,23,2,999,0,,0,1,2022-06-07
7944,562,3,999,0,,0,1,2022-06-07
7945,490,12,999,0,,0,1,2022-06-22
7946,140,4,999,0,,0,1,2022-06-11
7947,302,1,999,0,,0,1,2022-06-17
7948,46,2,999,0,,0,1,2022-06-19
7949,149,8,999,0,,0,1,2022-06-02
7950,88,1,999,0,,0,1,2022-06-21
7951,118,3,999,0,,0,1,2022-06-29
7952,230,3,999,0,,1,1,2022-06-10
7953,426,3,999,0,,0,1,2022-06-05
7954,403,6,999,0,,0,1,2022-06-18
7955,169,1,999,0,,0,1,2022-06-07
7956,123,4,999,0,,0,1,2022-06-16
7957,221,7,999,0,,0,1,2022-06-26
7958,169,1,999,0,,0,1,2022-06-13
7959,102,2,999,0,,0,1,2022-06-30
7960,214,2,999,0,,0,1,2022-06-20
7961,572,4,999,0,,0,1,2022-06-29
7962,147,1,999,0,,0,1,2022-06-01
7963,124,3,999,0,,0,1,2022-06-11
7964,105,11,999,0,,0,1,2022-06-16
7965,171,2,999,0,,0,1,2022-06-19
7966,498,1,999,0,,0,1,2022-06-19
7967,50,2,999,0,,0,1,2022-06-07
7968,31,3,999,0,,0,1,2022-06-12
7969,266,2,999,0,,0,1,2022-06-13
7970,163,2,999,0,,0,1,2022-06-17
7971,304,2,999,0,,0,1,2022-06-09
7972,469,2,999,0,,0,1,2022-06-03
7973,45,3,999,0,,0,1,2022-06-03
7974,249,2,999,0,,0,1,2022-06-09
7975,85,8,999,0,,0,1,2022-06-09
7976,79,3,999,0,,0,1,2022-06-21
7977,70,3,999,0,,0,1,2022-06-22
7978,758,3,999,0,,0,1,2022-06-08
7979,466,2,999,0,,0,1,2022-06-27
7980,200,2,999,0,,0,1,2022-06-20
7981,87,2,999,0,,0,1,2022-06-10
7982,966,3,999,0,,0,1,2022-06-14
7983,747,2,999,0,,1,1,2022-06-26
7984,430,2,999,0,,0,1,2022-06-14
7985,241,5,999,0,,0,1,2022-06-15
7986,147,1,999,0,,0,1,2022-06-10
7987,131,2,999,0,,0,1,2022-06-10
7988,541,1,999,0,,0,1,2022-06-08
7989,281,4,999,0,,0,1,2022-06-08
7990,158,1,999,0,,0,1,2022-06-06
7991,201,3,999,0,,0,1,2022-06-19
7992,56,3,999,0,,0,1,2022-06-03
7993,91,3,999,0,,0,1,2022-06-25
7994,187,9,999,0,,0,1,2022-06-13
7995,409,4,999,0,,0,1,2022-06-22
7996,269,3,999,0,,0,1,2022-06-12
7997,221,2,999,0,,0,1,2022-06-21
7998,255,3,999,0,,0,1,2022-06-25
7999,71,4,999,0,,0,1,2022-06-28
8000,184,3,999,0,,0,1,2022-06-15
8001,67,2,999,0,,0,1,2022-06-07
8002,276,2,999,0,,0,1,2022-06-22
8003,41,5,999,0,,0,1,2022-06-01
8004,145,2,999,0,,0,1,2022-06-03
8005,424,2,999,0,,0,1,2022-06-03
8006,612,2,999,0,,0,1,2022-06-22
8007,282,7,999,0,,0,1,2022-06-28
8008,198,1,999,0,,0,1,2022-06-16
8009,76,2,999,0,,0,1,2022-06-01
8010,102,2,999,0,,0,1,2022-06-11
8011,60,9,999,0,,0,1,2022-06-10
8012,252,4,999,0,,0,1,2022-06-30
8013,23,2,999,0,,0,1,2022-06-21
8014,555,5,999,0,,1,1,2022-06-01
8015,200,3,999,0,,0,1,2022-06-19
8016,1330,6,999,0,,0,1,2022-06-02
8017,157,3,999,0,,0,1,2022-06-27
8018,218,2,999,0,,0,1,2022-06-25
8019,548,8,999,0,,0,1,2022-06-13
8020,176,4,999,0,,0,1,2022-06-13
8021,335,2,999,0,,0,1,2022-06-08
8022,142,2,999,0,,0,1,2022-06-04
8023,267,1,999,0,,0,1,2022-06-27
8024,86,1,999,0,,0,1,2022-06-29
8025,129,4,999,0,,0,1,2022-06-10
8026,322,5,999,0,,0,1,2022-06-26
8027,111,3,999,0,,0,1,2022-06-17
8028,106,2,999,0,,0,1,2022-06-02
8029,136,1,999,0,,0,1,2022-06-18
8030,228,2,999,0,,0,1,2022-06-15
8031,71,1,999,0,,0,1,2022-06-04
8032,29,32,999,0,,0,1,2022-06-26
8033,150,5,999,0,,0,1,2022-06-22
8034,252,5,999,0,,0,1,2022-06-27
8035,518,1,999,0,,0,1,2022-06-29
8036,42,1,999,0,,0,1,2022-06-27
8037,140,3,999,0,,0,1,2022-06-27
8038,144,2,999,0,,0,1,2022-06-06
8039,303,2,999,0,,0,1,2022-06-21
8040,171,1,999,0,,0,1,2022-06-16
8041,132,5,999,0,,0,1,2022-06-17
8042,288,1,999,0,,0,1,2022-06-25
8043,73,3,999,0,,0,1,2022-06-04
8044,230,4,999,0,,0,1,2022-06-01
8045,685,5,999,0,,0,1,2022-06-30
8046,82,1,999,0,,0,1,2022-06-04
8047,345,3,999,0,,0,1,2022-06-07
8048,75,5,999,0,,0,1,2022-06-13
8049,223,2,999,0,,0,1,2022-06-01
8050,479,3,999,0,,0,1,2022-06-15
8051,156,5,999,0,,0,1,2022-06-17
8052,80,3,999,0,,0,1,2022-06-05
8053,204,5,999,0,,0,1,2022-06-07
8054,360,3,999,0,,0,1,2022-06-21
8055,126,1,999,0,,0,1,2022-06-11
8056,148,4,999,0,,0,1,2022-06-01
8057,267,10,999,0,,0,1,2022-06-15
8058,290,1,999,0,,0,1,2022-06-01
8059,136,4,999,0,,0,1,2022-06-26
8060,127,6,999,0,,0,1,2022-06-19
8061,56,8,999,0,,0,1,2022-06-23
8062,777,4,999,0,,1,1,2022-06-06
8063,32,2,999,0,,0,1,2022-06-16
8064,235,1,999,0,,0,1,2022-06-07
8065,91,1,999,0,,0,1,2022-06-15
8066,198,1,999,0,,0,1,2022-06-24
8067,164,2,999,0,,0,1,2022-06-21
8068,98,4,999,0,,0,1,2022-06-28
8069,92,3,999,0,,0,1,2022-06-26
8070,53,1,999,0,,0,1,2022-06-22
8071,349,4,999,0,,0,1,2022-06-26
8072,178,1,999,0,,0,1,2022-06-26
8073,532,2,999,0,,0,1,2022-06-22
8074,164,4,999,0,,0,1,2022-06-08
8075,35,6,999,0,,0,1,2022-06-02
8076,20,20,999,0,,0,1,2022-06-05
8077,154,2,999,0,,0,1,2022-06-13
8078,930,1,999,0,,0,1,2022-06-02
8079,392,3,999,0,,0,1,2022-06-29
8080,213,2,999,0,,0,1,2022-06-24
8081,18,1,999,0,,0,1,2022-06-08
8082,393,3,999,0,,0,1,2022-06-01
8083,746,2,999,0,,0,1,2022-06-14
8084,351,6,999,0,,0,1,2022-06-20
8085,174,2,999,0,,0,1,2022-06-29
8086,142,3,999,0,,0,1,2022-06-08
8087,229,8,999,0,,0,1,2022-06-28
8088,261,8,999,0,,0,1,2022-06-12
8089,289,2,999,0,,0,1,2022-06-30
8090,227,15,999,0,,0,1,2022-06-29
8091,115,2,999,0,,0,1,2022-06-12
8092,178,2,999,0,,0,1,2022-06-16
8093,41,2,999,0,,0,1,2022-06-02
8094,154,2,999,0,,0,1,2022-06-12
8095,100,4,999,0,,0,1,2022-06-11
8096,61,7,999,0,,0,1,2022-06-09
8097,181,16,999,0,,0,1,2022-06-02
8098,205,2,999,0,,0,1,2022-06-20
8099,468,8,999,0,,0,1,2022-06-21
8100,358,3,999,0,,0,1,2022-06-16
8101,442,11,999,0,,0,1,2022-06-09
8102,1576,3,999,0,,0,1,2022-06-08
8103,83,6,999,0,,0,1,2022-06-12
8104,134,3,999,0,,0,1,2022-06-11
8105,28,8,999,0,,0,1,2022-06-27
8106,92,5,999,0,,0,1,2022-06-16
8107,217,4,999,0,,0,1,2022-06-25
8108,134,8,999,0,,0,1,2022-06-06
8109,222,2,999,0,,0,1,2022-06-08
8110,179,7,999,0,,0,1,2022-06-16
8111,110,3,999,0,,0,1,2022-06-26
8112,444,2,999,0,,1,1,2022-06-26
8113,548,2,999,0,,0,1,2022-06-17
8114,16,13,999,0,,0,1,2022-06-05
8115,213,3,999,0,,0,1,2022-06-03
8116,402,9,999,0,,0,1,2022-06-08
8117,312,3,999,0,,0,1,2022-06-13
8118,280,2,999,0,,0,1,2022-06-10
8119,689,3,999,0,,0,1,2022-06-08
8120,716,4,999,0,,0,1,2022-06-26
8121,43,12,999,0,,0,1,2022-06-26
8122,39,10,999,0,,0,1,2022-06-25
8123,90,4,999,0,,0,1,2022-06-19
8124,194,4,999,0,,0,1,2022-06-19
8125,984,4,999,0,,0,1,2022-06-16
8126,153,9,999,0,,0,1,2022-06-29
8127,59,4,999,0,,0,1,2022-06-27
8128,20,8,999,0,,0,1,2022-06-14
8129,359,6,999,0,,0,1,2022-06-25
8130,605,6,999,0,,1,1,2022-06-15
8131,180,3,999,0,,0,1,2022-06-01
8132,30,4,999,0,,0,1,2022-06-14
8133,94,14,999,0,,0,1,2022-06-10
8134,232,3,999,0,,0,1,2022-06-14
8135,432,4,999,0,,1,1,2022-06-25
8136,152,6,999,0,,0,1,2022-06-01
8137,104,7,999,0,,0,1,2022-06-06
8138,154,5,999,0,,0,1,2022-06-28
8139,70,10,999,0,,0,1,2022-06-29
8140,48,2,999,0,,0,1,2022-06-29
8141,201,3,999,0,,0,1,2022-06-10
8142,182,5,999,0,,0,1,2022-06-01
8143,150,3,999,0,,0,1,2022-06-18
8144,209,2,999,0,,0,1,2022-06-20
8145,86,5,999,0,,0,1,2022-06-08
8146,67,10,999,0,,0,1,2022-06-25
8147,197,5,999,0,,0,1,2022-06-05
8148,87,1,999,0,,0,1,2022-06-19
8149,75,4,999,0,,0,1,2022-06-25
8150,450,3,999,0,,0,1,2022-06-09
8151,174,1,999,0,,0,1,2022-06-23
8152,180,1,999,0,,0,1,2022-06-23
8153,20,8,999,0,,0,1,2022-06-27
8154,179,1,999,0,,0,1,2022-06-08
8155,73,1,999,0,,0,1,2022-06-20
8156,55,1,999,0,,0,1,2022-06-17
8157,222,1,999,0,,0,1,2022-06-08
8158,267,1,999,0,,0,1,2022-06-18
8159,69,2,999,0,,0,1,2022-06-01
8160,200,4,999,0,,0,1,2022-06-23
8161,63,1,999,0,,0,1,2022-06-30
8162,332,3,999,0,,0,1,2022-06-15
8163,542,1,999,0,,0,1,2022-06-17
8164,301,1,999,0,,0,1,2022-06-19
8165,207,1,999,0,,0,1,2022-06-15
8166,115,3,999,0,,0,1,2022-06-23
8167,159,1,999,0,,0,1,2022-06-13
8168,117,1,999,0,,0,1,2022-06-22
8169,159,4,999,0,,0,1,2022-06-23
8170,238,2,999,0,,0,1,2022-06-08
8171,161,1,999,0,,0,1,2022-06-26
8172,1173,3,999,0,,1,1,2022-06-25
8173,206,1,999,0,,0,1,2022-06-09
8174,438,1,999,0,,0,1,2022-06-14
8175,250,1,999,0,,0,1,2022-06-18
8176,46,1,999,0,,0,1,2022-06-06
8177,147,2,999,0,,0,1,2022-06-18
8178,275,1,999,0,,0,1,2022-06-28
8179,26,7,999,0,,0,1,2022-06-29
8180,963,2,999,0,,1,1,2022-06-02
8181,202,1,999,0,,0,1,2022-06-04
8182,50,4,999,0,,0,1,2022-06-19
8183,236,2,999,0,,0,1,2022-06-24
8184,272,1,999,0,,0,1,2022-06-22
8185,112,1,999,0,,0,1,2022-06-20
8186,384,5,999,0,,0,1,2022-06-19
8187,361,1,999,0,,0,1,2022-06-21
8188,49,1,999,0,,0,1,2022-06-22
8189,953,1,999,0,,0,1,2022-06-28
8190,148,2,999,0,,0,1,2022-06-26
8191,233,1,999,0,,0,1,2022-06-16
8192,409,1,999,0,,0,1,2022-06-17
8193,194,1,999,0,,0,1,2022-06-10
8194,103,1,999,0,,0,1,2022-06-13
8195,579,1,999,0,,0,1,2022-06-05
8196,956,3,999,0,,1,1,2022-06-26
8197,183,4,999,0,,0,1,2022-06-25
8198,117,1,999,0,,0,1,2022-06-25
8199,175,1,999,0,,0,1,2022-06-06
8200,186,1,999,0,,0,1,2022-06-20
8201,23,1,999,0,,0,1,2022-06-01
8202,256,1,999,0,,0,1,2022-06-11
8203,68,1,999,0,,0,1,2022-06-01
8204,157,1,999,0,,0,1,2022-06-14
8205,132,1,999,0,,0,1,2022-06-30
8206,131,1,999,0,,0,1,2022-06-15
8207,43,1,999,0,,0,1,2022-06-25
8208,479,1,999,0,,0,1,2022-06-01
8209,363,1,999,0,,0,1,2022-06-19
8210,56,1,999,0,,0,1,2022-06-01
8211,201,1,999,0,,0,1,2022-06-08
8212,517,1,999,0,,0,1,2022-06-29
8213,447,1,999,0,,0,1,2022-06-13
8214,342,3,999,0,,0,1,2022-06-16
8215,135,1,999,0,,0,1,2022-06-29
8216,119,2,999,0,,0,1,2022-06-01
8217,22,1,999,0,,0,1,2022-06-27
8218,150,1,999,0,,0,1,2022-06-20
